id;nome_municipio;populacao
4219; 'Santana da Boa Vista';4317004
4220; 'Santana do Livramento';4317103
4221; 'Santiago';4317400
4222; 'Santo Ângelo;4317509
4223; 'Santo Antônio da Patrulha;4317608
4224; 'Santo Antônio das Missõe;4317707
4225; 'Santo Antônio do Palma;4317558
4226; 'Santo Antônio do Planalto;4317756
4227; 'Santo Augusto';4317806
4228; 'Santo Cristo';4317905
4229; 'Santo Expedito do Sul';4317954
4230; 'São Borja;4318002
4231; 'São Domingos do Sul;4318051
4232; 'São Francisco de Assis;4318101
4233; 'São Francisco de Paula;4318200
4234; 'São Gabriel;4318309
4235; 'São Jerônim;4318408
4236; 'São João da Urtig;4318424
4237; 'São João do Polêsi;4318432
4238; 'São Jorge;4318440
4239; 'São José das Missõ;4318457
4240; 'São José do Herva;4318465
4241; 'São José do Hortênc;4318481
4242; 'São José do Inhacor;4318499
4243; 'São José do Nort;4318507
4244; 'São José do Our;4318606
4245; 'São José do Su;4318614
4246; 'São José dos Ausente;4318622
4247; 'São Leopoldo;4318705
4248; 'São Lourenço do Su;4318804
4249; 'São Luiz Gonzaga;4318903
4250; 'São Marcos;4319000
4251; 'São Martinho;4319109
4252; 'São Martinho da Serra;4319125
4253; 'São Miguel das Missõe;4319158
4254; 'São Nicolau;4319208
4255; 'São Paulo das Missõe;4319307
4256; 'São Pedro da Serra;4319356
4257; 'São Pedro das Missõe;4319364
4258; 'São Pedro do Buti�;4319372
4259; 'São Pedro do Sul;4319406
4260; 'São Sebastião do Ca;4319505
4261; 'São Sep�;4319604
4262; 'São Valentim;4319703
4263; 'São Valentim do Sul;4319711
4264; 'São Valério do Su;4319737
4265; 'São Vendelino;4319752
4266; 'São Vicente do Sul;4319802
4267; 'Sapiranga';4319901
4268; 'Sapucaia do Sul';4320008
4269; 'Sarandi';4320107
4270; 'Seberi';4320206
4271; 'Sede Nova';4320230
4272; 'Segredo';4320263
4273; 'Selbach';4320305
4274; 'Senador Salgado Filho';4320321
4275; 'Sentinela do Sul';4320354
4276; 'Serafina Corrêa;4320404
4277; 'Sério;4320453
4278; 'Sertão;4320503
4279; 'Sertão Santana;4320552
4280; 'Sete de Setembro';4320578
4281; 'Severiano de Almeida';4320602
4282; 'Silveira Martins';4320651
4283; 'Sinimbu';4320677
4284; 'Sobradinho';4320701
4285; 'Soledade';4320800
4286; 'Tabaí;4320859
4287; 'Tapejara';4320909
4288; 'Tapera';4321006
4289; 'Tapes';4321105
4290; 'Taquara';4321204
4291; 'Taquari';4321303
4292; 'Taquaruçu do Sul;4321329
4293; 'Tavares';4321352
4294; 'Tenente Portela';4321402
4295; 'Terra de Areia';4321436
4296; 'Teutônia;4321451
4297; 'Tio Hugo';4321469
4298; 'Tiradentes do Sul';4321477
4299; 'Toropi';4321493
4300; 'Torres';4321501
4301; 'Tramandaí;4321600
4302; 'Travesseiro';4321626
4303; 'Três Arroios;4321634
4304; 'Três Cachoeiras;4321667
4305; 'Três Coroas;4321709
4306; 'Três de Maio;4321808
4307; 'Três Forquilhas;4321832
4308; 'Três Palmeiras;4321857
4309; 'Três Passos;4321907
4310; 'Trindade do Sul';4321956
4311; 'Triunfo';4322004
4312; 'Tucunduva';4322103
4313; 'Tunas';4322152
4314; 'Tupanci do Sul';4322186
4315; 'Tupanciretã;4322202
4316; 'Tupandi';4322251
4317; 'Tuparendi';4322301
4318; 'Turuçu;4322327
4319; 'Ubiretama';4322343
4320; 'União da Serra;4322350
4321; 'Unistalda';4322376
4322; 'Uruguaiana';4322400
4323; 'Vacaria';4322509
4324; 'Vale do Sol';4322533
4325; 'Vale Real';4322541
4326; 'Vale Verde';4322525
4327; 'Vanini';4322558
4328; 'Venâncio Aires;4322608
4329; 'Vera Cruz';4322707
4330; 'Veranópolis;4322806
4331; 'Vespasiano Correa';4322855
4332; 'Viadutos';4322905
4333; 'Viamão;4323002
4334; 'Vicente Dutra';4323101
4335; 'Victor Graeff';4323200
4336; 'Vila Flores';4323309
4337; 'Vila Lângaro;4323358
4338; 'Vila Maria';4323408
4339; 'Vila Nova do Sul';4323457
4340; 'Vista Alegre';4323507
4341; 'Vista Alegre do Prata';4323606
4342; 'Vista Gaúcha;4323705
4343; 'Vitória das Missõe;4323754
4344; 'Westfália;4323770
4345; 'Xangri-lá;4323804
4346; 'Alta Floresta d`Oeste';1100015
4347; 'Alto Alegre dos Parecis';1100379
4348; 'Alto Paraíso;1100403
4349; 'Alvorada d`Oeste';1100346
4350; 'Ariquemes';1100023
4351; 'Buritis';1100452
4352; 'Cabixi';1100031
4353; 'Cacaulândia;1100601
4354; 'Cacoal';1100049
4355; 'Campo Novo de Rondônia;1100700
4356; 'Candeias do Jamari';1100809
4357; 'Castanheiras';1100908
4358; 'Cerejeiras';1100056
4359; 'Chupinguaia';1100924
4360; 'Colorado do Oeste';1100064
4361; 'Corumbiara';1100072
4362; 'Costa Marques';1100080
4363; 'Cujubim';1100940
4364; 'Espigão d`Oeste;1100098
4365; 'Governador Jorge Teixeira';1101005
4366; 'Guajará-Mirim;1100106
4367; 'Itapuã do Oeste;1101104
4368; 'Jaru';1100114
4369; 'Ji-Paraná;1100122
4370; 'Machadinho d`Oeste';1100130
4371; 'Ministro Andreazza';1101203
4372; 'Mirante da Serra';1101302
4373; 'Monte Negro';1101401
4374; 'Nova Brasilândia d`Oeste;1100148
4375; 'Nova Mamoré;1100338
4376; 'Nova União;1101435
4377; 'Novo Horizonte do Oeste';1100502
4378; 'Ouro Preto do Oeste';1100155
4379; 'Parecis';1101450
4380; 'Pimenta Bueno';" 1100189;"
INSERT INTO `cidade` `id`; `nome`; `ibge` VALUES
4381; 'Pimenteiras do Oeste';1101468
4382; 'Porto Velho';1100205
4383; 'Presidente Médici;1100254
4384; 'Primavera de Rondônia;1101476
4385; 'Rio Crespo';1100262
4386; 'Rolim de Moura';1100288
4387; 'Santa Luzia d`Oeste';1100296
4388; 'São Felipe d`Oeste;1101484
4389; 'São Francisco do Guapor�;1101492
4390; 'São Miguel do Guapor�;1100320
4391; 'Seringueiras';1101500
4392; 'Teixeirópolis;1101559
4393; 'Theobroma';1101609
4394; 'Urupá;1101708
4395; 'Vale do Anari';1101757
4396; 'Vale do Paraíso;1101807
4397; 'Vilhena';1100304
4398; 'Alto Alegre';1400050
4399; 'Amajari';1400027
4400; 'Boa Vista';1400100
4401; 'Bonfim';1400159
4402; 'Cantá;1400175
4403; 'Caracaraí;1400209
4404; 'Caroebe';1400233
4405; 'Iracema';1400282
4406; 'Mucajaí;1400308
4407; 'Normandia';1400407
4408; 'Pacaraima';1400456
4409; 'Rorainópolis;1400472
4410; 'São João da Baliz;1400506
4411; 'São Luiz;1400605
4412; 'Uiramutã;1400704
4413; 'Abdon Batista';4200051
4414; 'Abelardo Luz';4200101
4415; 'Agrolândia;4200200
4416; 'Agronômica;4200309
4417; 'Água Doce;4200408
4418; 'Águas de Chapec�;4200507
4419; 'Águas Frias;4200556
4420; 'Águas Mornas;4200606
4421; 'Alfredo Wagner';4200705
4422; 'Alto Bela Vista';4200754
4423; 'Anchieta';4200804
4424; 'Angelina';4200903
4425; 'Anita Garibaldi';4201000
4426; 'Anitápolis;4201109
4427; 'Antônio Carlos;4201208
4428; 'Apiúna;4201257
4429; 'Arabutã;4201273
4430; 'Araquari';4201307
4431; 'Araranguá;4201406
4432; 'Armazém;4201505
4433; 'Arroio Trinta';4201604
4434; 'Arvoredo';4201653
4435; 'Ascurra';4201703
4436; 'Atalanta';4201802
4437; 'Aurora';4201901
4438; 'Balneário Arroio do Silva;4201950
4439; 'Balneário Barra do Sul;4202057
4440; 'Balneário Cambori�;4202008
4441; 'Balneário Gaivota;4202073
4442; 'Bandeirante';4202081
4443; 'Barra Bonita';4202099
4444; 'Barra Velha';4202107
4445; 'Bela Vista do Toldo';4202131
4446; 'Belmonte';4202156
4447; 'Benedito Novo';4202206
4448; 'Biguaçu;4202305
4449; 'Blumenau';4202404
4450; 'Bocaina do Sul';4202438
4451; 'Bom Jardim da Serra';4202503
4452; 'Bom Jesus';4202537
4453; 'Bom Jesus do Oeste';4202578
4454; 'Bom Retiro';4202602
4455; 'Bombinhas';4202453
4456; 'Botuverá;4202701
4457; 'Braço do Norte;4202800
4458; 'Braço do Trombudo;4202859
4459; 'Brunópolis;4202875
4460; 'Brusque';4202909
4461; 'Caçador;4203006
4462; 'Caibi';4203105
4463; 'Calmon';4203154
4464; 'Camboriú;4203204
4465; 'Campo Alegre';4203303
4466; 'Campo Belo do Sul';4203402
4467; 'Campo Erê;4203501
4468; 'Campos Novos';4203600
4469; 'Canelinha';4203709
4470; 'Canoinhas';4203808
4471; 'Capão Alto;4203253
4472; 'Capinzal';4203907
4473; 'Capivari de Baixo';4203956
4474; 'Catanduvas';4204004
4475; 'Caxambu do Sul';4204103
4476; 'Celso Ramos';4204152
4477; 'Cerro Negro';4204178
4478; 'Chapadão do Lageado;4204194
4479; 'Chapecó;4204202
4480; 'Cocal do Sul';4204251
4481; 'Concórdia;4204301
4482; 'Cordilheira Alta';4204350
4483; 'Coronel Freitas';4204400
4484; 'Coronel Martins';4204459
4485; 'Correia Pinto';4204558
4486; 'Corupá;4204509
4487; 'Criciúma;4204608
4488; 'Cunha Porã;4204707
4489; 'Cunhataí;4204756
4490; 'Curitibanos';4204806
4491; 'Descanso';4204905
4492; 'Dionísio Cerqueira;4205001
4493; 'Dona Emma';4205100
4494; 'Doutor Pedrinho';4205159
4495; 'Entre Rios';4205175
4496; 'Ermo';4205191
4497; 'Erval Velho';4205209
4498; 'Faxinal dos Guedes';4205308
4499; 'Flor do Sertão;4205357
4500; 'Florianópolis;4205407
4501; 'Formosa do Sul';4205431
4502; 'Forquilhinha';4205456
4503; 'Fraiburgo';4205506
4504; 'Frei Rogério;4205555
4505; 'Galvão;4205605
4506; 'Garopaba';4205704
4507; 'Garuva';4205803
4508; 'Gaspar';4205902
4509; 'Governador Celso Ramos';4206009
4510; 'Grão Par�;4206108
4511; 'Gravatal';4206207
4512; 'Guabiruba';4206306
4513; 'Guaraciaba';4206405
4514; 'Guaramirim';4206504
4515; 'Guarujá do Sul;4206603
4516; 'Guatambú;4206652
4517; 'Herval d`Oeste';4206702
4518; 'Ibiam';4206751
4519; 'Ibicaré;4206801
4520; 'Ibirama';4206900
4521; 'Içara;4207007
4522; 'Ilhota';4207106
4523; 'Imaruí;4207205
4524; 'Imbituba';4207304
4525; 'Imbuia';4207403
4526; 'Indaial';4207502
4527; 'Iomerê;4207577
4528; 'Ipira';4207601
4529; 'Iporã do Oeste;4207650
4530; 'Ipuaçu;4207684
4531; 'Ipumirim';4207700
4532; 'Iraceminha';4207759
4533; 'Irani';4207809
4534; 'Irati';4207858
4535; 'Irineópolis;4207908
4536; 'Itá;4208005
4537; 'Itaiópolis;4208104
4538; 'Itajaí;4208203
4539; 'Itapema';4208302
4540; 'Itapiranga';4208401
4541; 'Itapoá;4208450
4542; 'Ituporanga';4208500
4543; 'Jaborá;4208609
4544; 'Jacinto Machado';4208708
4545; 'Jaguaruna';4208807
4546; 'Jaraguá do Sul;4208906
4547; 'Jardinópolis;4208955
4548; 'Joaçaba;4209003
4549; 'Joinville';4209102
4550; 'José Boiteux;4209151
4551; 'Jupiá;4209177
4552; 'Lacerdópolis;4209201
4553; 'Lages';4209300
4554; 'Laguna';4209409
4555; 'Lajeado Grande';4209458
4556; 'Laurentino';4209508
4557; 'Lauro Muller';4209607
4558; 'Lebon Régis;4209706
4559; 'Leoberto Leal';4209805
4560; 'Lindóia do Sul;4209854
4561; 'Lontras';4209904
4562; 'Luiz Alves';4210001
4563; 'Luzerna';4210035
4564; 'Macieira';4210050
4565; 'Mafra';4210100
4566; 'Major Gercino';4210209
4567; 'Major Vieira';4210308
4568; 'Maracajá;4210407
4569; 'Maravilha';4210506
4570; 'Marema';4210555
4571; 'Massaranduba';4210605
4572; 'Matos Costa';4210704
4573; 'Meleiro';4210803
4574; 'Mirim Doce';4210852
4575; 'Modelo';4210902
4576; 'Mondaí;4211009
4577; 'Monte Carlo';4211058
4578; 'Monte Castelo';4211108
4579; 'Morro da Fumaça;4211207
4580; 'Morro Grande';4211256
4581; 'Navegantes';4211306
4582; 'Nova Erechim';4211405
4583; 'Nova Itaberaba';4211454
4584; 'Nova Trento';4211504
4585; 'Nova Veneza';4211603
4586; 'Novo Horizonte';4211652
4587; 'Orleans';4211702
4588; 'Otacílio Costa;4211751
4589; 'Ouro';4211801
4590; 'Ouro Verde';4211850
4591; 'Paial';4211876
4592; 'Painel';4211892
4593; 'Palhoça;4211900
4594; 'Palma Sola';4212007
4595; 'Palmeira';4212056
4596; 'Palmitos';4212106
4597; 'Papanduva';4212205
4598; 'Paraíso;4212239
4599; 'Passo de Torres';4212254
4600; 'Passos Maia';4212270
4601; 'Paulo Lopes';4212304
4602; 'Pedras Grandes';4212403
4603; 'Penha';4212502
4604; 'Peritiba';4212601
4605; 'Petrolândia;4212700
4606; 'Balneário Piçarra;4212809
4607; 'Pinhalzinho';4212908
4608; 'Pinheiro Preto';4213005
4609; 'Piratuba';4213104
4610; 'Planalto Alegre';4213153
4611; 'Pomerode';4213203
4612; 'Ponte Alta';4213302
4613; 'Ponte Alta do Norte';4213351
4614; 'Ponte Serrada';4213401
4615; 'Porto Belo';4213500
4616; 'Porto União;4213609
4617; 'Pouso Redondo';4213708
4618; 'Praia Grande';4213807
4620; 'Presidente Getúlio;4214003
4621; 'Presidente Nereu';4214102
4622; 'Princesa';4214151
4623; 'Quilombo';4214201
4624; 'Rancho Queimado';4214300
4625; 'Rio das Antas';4214409
4626; 'Rio do Campo';4214508
4627; 'Rio do Oeste';4214607
4628; 'Rio do Sul';4214805
4629; 'Rio dos Cedros';4214706
4630; 'Rio Fortuna';4214904
4631; 'Rio Negrinho';4215000
4632; 'Rio Rufino';4215059
4633; 'Riqueza';4215075
4634; 'Rodeio';4215109
4635; 'Romelândia;4215208
4636; 'Salete';4215307
4637; 'Saltinho';4215356
4638; 'Salto Veloso';4215406
4639; 'Sangão;4215455
4640; 'Santa Cecília;4215505
4641; 'Santa Helena';4215554
4642; 'Santa Rosa de Lima';4215604
4643; 'Santa Rosa do Sul';4215653
4644; 'Santa Terezinha';4215679
4645; 'Santa Terezinha do Progresso';4215687
4646; 'Santiago do Sul';4215695
4647; 'Santo Amaro da Imperatriz';4215703
4648; 'São Bento do Sul;4215802
4649; 'São Bernardino;4215752
4650; 'São Bonifáci;4215901
4651; 'São Carlos;4216008
4652; 'São Cristovão do Su;4216057
4653; 'São Domingos;4216107
4654; 'São Francisco do Sul;4216206
4655; 'São João Batist;4216305
4656; 'São João do Itaperi;4216354
4657; 'São João do Oest;4216255
4658; 'São João do Su;4216404
4659; 'São Joaquim;4216503
4660; 'São Jos�;4216602
4661; 'São José do Cedr;4216701
4662; 'São José do Cerrit;4216800
4663; 'São Lourenço do Oest;4216909
4664; 'São Ludgero;4217006
4665; 'São Martinho;4217105
4666; 'São Miguel da Boa Vista;4217154
4667; 'São Miguel do Oeste;4217204
4668; 'São Pedro de Alcântar;4217253
4669; 'Saudades';4217303
4670; 'Schroeder';4217402
4671; 'Seara';4217501
4672; 'Serra Alta';4217550
4673; 'Siderópolis;4217600
4674; 'Sombrio';4217709
4675; 'Sul Brasil';4217758
4676; 'Taió;4217808
4677; 'Tangará;4217907
4678; 'Tigrinhos';4217956
4679; 'Tijucas';4218004
4680; 'Timbé do Sul;4218103
4681; 'Timbó;4218202
4682; 'Timbó Grande;4218251
4683; 'Três Barras;4218301
4684; 'Treviso';4218350
4685; 'Treze de Maio';4218400
4686; 'Treze Tílias;4218509
4687; 'Trombudo Central';4218608
4688; 'Tubarão;4218707
4689; 'Tunápolis;4218756
4690; 'Turvo';4218806
4691; 'União do Oeste;4218855
4692; 'Urubici';4218905
4693; 'Urupema';4218954
4694; 'Urussanga';4219002
4695; 'Vargeão;4219101
4696; 'Vargem';4219150
4697; 'Vargem Bonita';4219176
4698; 'Vidal Ramos';4219200
4699; 'Videira';4219309
4700; 'Vitor Meireles';4219358
4701; 'Witmarsum';4219408
4702; 'Xanxerê;4219507
4703; 'Xavantina';4219606
4704; 'Xaxim';4219705
4705; 'Zortéa;4219853
4706; 'Adamantina';3500105
4707; 'Adolfo';3500204
4708; 'Aguaí;3500303
4709; 'Águas da Prata;3500402
4710; 'Águas de Lindói;3500501
4711; 'Águas de Santa Bárbar;3500550
4712; 'Águas de São Pedr;3500600
4713; 'Agudos';3500709
4714; 'Alambari';3500758
4715; 'Alfredo Marcondes';3500808
4716; 'Altair';3500907
4717; 'Altinópolis;3501004
4718; 'Alto Alegre';3501103
4719; 'Alumínio;3501152
4720; 'Álvares Florence;3501202
4721; 'Álvares Machado;3501301
4722; 'Álvaro de Carvalho;3501400
4723; 'Alvinlândia;3501509
4724; 'Americana';3501608
4725; 'Américo Brasiliense;3501707
4726; 'Américo de Campos;3501806
4727; 'Amparo';3501905
4728; 'Analândia;3502002
4729; 'Andradina';3502101
4730; 'Angatuba';3502200
4731; 'Anhembi';3502309
4732; 'Anhumas';3502408
4733; 'Aparecida';3502507
4734; 'Aparecida d`Oeste';3502606
4735; 'Apiaí;3502705
4736; 'Araçariguama;3502754
4737; 'Araçatuba;3502804
4738; 'Araçoiaba da Serra;3502903
4739; 'Aramina';3503000
4740; 'Arandu';3503109
4741; 'Arapeí;3503158
4742; 'Araraquara';3503208
4743; 'Araras';3503307
4744; 'Arco-Íris;3503356
4745; 'Arealva';3503406
4746; 'Areias';3503505
4747; 'Areiópolis;3503604
4748; 'Ariranha';3503703
4749; 'Artur Nogueira';3503802
4750; 'Arujá;3503901
4751; 'Aspásia;3503950
4752; 'Assis';3504008
4753; 'Atibaia';3504107
4754; 'Auriflama';3504206
4755; 'Avaí;3504305
4756; 'Avanhandava';3504404
4757; 'Avaré;3504503
4758; 'Bady Bassitt';3504602
4759; 'Balbinos';3504701
4760; 'Bálsamo;3504800
4761; 'Bananal';3504909
4762; 'Barão de Antonina;3505005
4763; 'Barbosa';3505104
4764; 'Bariri';3505203
4765; 'Barra Bonita';3505302
4766; 'Barra do Chapéu;3505351
4767; 'Barra do Turvo';3505401
4768; 'Barretos';3505500
4769; 'Barrinha';3505609
4770; 'Barueri';3505708
4771; 'Bastos';3505807
4772; 'Batatais';3505906
4773; 'Bauru';3506003
4774; 'Bebedouro';3506102
4775; 'Bento de Abreu';3506201
4776; 'Bernardino de Campos';3506300
4777; 'Bertioga';3506359
4778; 'Bilac';3506409
4779; 'Birigui';3506508
4780; 'Biritiba-Mirim';3506607
4781; 'Boa Esperança do Sul;3506706
4782; 'Bocaina';3506805
4783; 'Bofete';3506904
4784; 'Boituva';3507001
4785; 'Bom Jesus dos Perdões;3507100
4786; 'Bom Sucesso de Itararé;3507159
4787; 'Borá;3507209
4788; 'Boracéia;3507308
4789; 'Borborema';3507407
4790; 'Borebi';3507456
4791; 'Botucatu';3507506
4792; 'Bragança Paulista;3507605
4793; 'Braúna;3507704
4794; 'Brejo Alegre';3507753
4795; 'Brodowski';3507803
4796; 'Brotas';3507902
4797; 'Buri';3508009
4798; 'Buritama';3508108
4799; 'Buritizal';3508207
4800; 'Cabrália Paulista;3508306
4801; 'Cabreúva;3508405
4802; 'Caçapava;3508504
4803; 'Cachoeira Paulista';3508603
4804; 'Caconde';3508702
4805; 'Cafelândia;3508801
4806; 'Caiabu';3508900
4807; 'Caieiras';3509007
4808; 'Caiuá;3509106
4809; 'Cajamar';3509205
4810; 'Cajati';3509254
4811; 'Cajobi';3509304
4812; 'Cajuru';3509403
4813; 'Campina do Monte Alegre';3509452
4814; 'Campinas';3509502
4815; 'Campo Limpo Paulista';3509601
4816; 'Campos do Jordão;3509700
4817; 'Campos Novos Paulista';3509809
4818; 'Cananéia;3509908
4819; 'Canas';3509957
4820; 'Cândido Mota;3510005
4821; 'Cândido Rodrigues;3510104
4822; 'Canitar';3510153
4823; 'Capão Bonito;3510203
4824; 'Capela do Alto';3510302
4825; 'Capivari';3510401
4826; 'Caraguatatuba';3510500
4827; 'Carapicuíba;3510609
4828; 'Cardoso';3510708
4829; 'Casa Branca';3510807
4830; 'Cássia dos Coqueiros;3510906
4831; 'Castilho';3511003
4832; 'Catanduva';3511102
4833; 'Catiguá;3511201
4834; 'Cedral';3511300
4835; 'Cerqueira César;3511409
4836; 'Cerquilho';3511508
4837; 'Cesário Lange;3511607
4838; 'Charqueada';3511706
4839; 'Chavantes';3557204
4840; 'Clementina';3511904
4841; 'Colina';3512001
4842; 'Colômbia;3512100
4843; 'Conchal';3512209
4844; 'Conchas';3512308
4845; 'Cordeirópolis;3512407
4846; 'Coroados';3512506
4847; 'Coronel Macedo';3512605
4848; 'Corumbataí;3512704
4849; 'Cosmópolis;3512803
4850; 'Cosmorama';3512902
4851; 'Cotia';3513009
4852; 'Cravinhos';3513108
4853; 'Cristais Paulista';3513207
4854; 'Cruzália;3513306
4855; 'Cruzeiro';3513405
4856; 'Cubatão;3513504
4857; 'Cunha';3513603
4858; 'Descalvado';3513702
4859; 'Diadema';3513801
4860; 'Dirce Reis';3513850
4861; 'Divinolândia;3513900
4862; 'Dobrada';3514007
4863; 'Dois Córregos;3514106
4864; 'Dolcinópolis;3514205
4865; 'Dourado';3514304
4866; 'Dracena';3514403
4867; 'Duartina';3514502
4868; 'Dumont';3514601
4869; 'Echaporã;3514700
4870; 'Eldorado';3514809
4871; 'Elias Fausto';3514908
4872; 'Elisiário;3514924
4873; 'Embaúba;3514957
4874; 'Embu';3515004
4875; 'Embu-Guaçu;3515103
4876; 'Emilianópolis;3515129
4877; 'Engenheiro Coelho';3515152
4878; 'Espírito Santo do Pinhal;3515186
4879; 'Espírito Santo do Turvo;3515194
4880; 'Estiva Gerbi';3557303
4881; 'Estrela d`Oeste';3515202
4882; 'Estrela do Norte';3515301
4883; 'Euclides da Cunha Paulista';3515350
4884; 'Fartura';3515400
4885; 'Fernando Prestes';3515608
4886; 'Fernandópolis;3515509
4887; 'Fernão;3515657
4888; 'Ferraz de Vasconcelos';3515707
4889; 'Flora Rica';3515806
4890; 'Floreal';3515905
4891; 'Flórida Paulista;3516002
4892; 'Florínia;3516101
4893; 'Franca';3516200
4894; 'Francisco Morato';3516309
4895; 'Franco da Rocha';3516408
4896; 'Gabriel Monteiro';3516507
4897; 'Gália;3516606
4898; 'Garça;3516705
4899; 'Gastão Vidigal;3516804
4900; 'Gavião Peixoto;3516853
4901; 'General Salgado';3516903
4902; 'Getulina';3517000
4903; 'Glicério;3517109
4904; 'Guaiçara;3517208
4905; 'Guaimbê;3517307
4906; 'Guaíra;3517406
4907; 'Guapiaçu;3517505
4908; 'Guapiara';3517604
4909; 'Guará;3517703
4910; 'Guaraça�;3517802
4911; 'Guaraci';3517901
4912; 'Guarani d`Oeste';3518008
4913; 'Guarantã;3518107
4914; 'Guararapes';3518206
4915; 'Guararema';3518305
4916; 'Guaratinguetá;3518404
4917; 'Guareí;3518503
4918; 'Guariba';3518602
4919; 'Guarujá;3518701
4920; 'Guarulhos';3518800
4921; 'Guatapará;3518859
4922; 'Guzolândia;3518909
4923; 'Herculândia;3519006
4924; 'Holambra';3519055
4925; 'Hortolândia;3519071
4926; 'Iacanga';3519105
4927; 'Iacri';3519204
4928; 'Iaras';3519253
4929; 'Ibaté;3519303
4930; 'Ibirá;3519402
4931; 'Ibirarema';3519501
4932; 'Ibitinga';3519600
4933; 'Ibiúna;3519709
4934; 'Icém;3519808
4935; 'Iepê;3519907
4936; 'Igaraçu do Tiet�;3520004
4937; 'Igarapava';3520103
4938; 'Igaratá;3520202
4939; 'Iguape';3520301
4940; 'Ilha Comprida';3520426
4941; 'Ilha Solteira';3520442
4942; 'Ilhabela';3520400
4943; 'Indaiatuba';3520509
4944; 'Indiana';3520608
4945; 'Indiaporã;3520707
4946; 'Inúbia Paulista;3520806
4947; 'Ipaussu';3520905
4948; 'Iperó;3521002
4949; 'Ipeúna;3521101
4950; 'Ipiguá;3521150
4951; 'Iporanga';3521200
4952; 'Ipuã;3521309
4953; 'Iracemápolis;3521408
4954; 'Irapuã;3521507
4955; 'Irapuru';3521606
4956; 'Itaberá;3521705
4957; 'Itaí;3521804
4958; 'Itajobi';3521903
4959; 'Itaju';3522000
4960; 'Itanhaém;3522109
4961; 'Itaóca;3522158
4962; 'Itapecerica da Serra';3522208
4963; 'Itapetininga';3522307
4964; 'Itapeva';3522406
4965; 'Itapevi';3522505
4966; 'Itapira';3522604
4967; 'Itapirapuã Paulista;3522653
4968; 'Itápolis;3522703
4969; 'Itaporanga';3522802
4970; 'Itapuí;3522901
4971; 'Itapura';3523008
4972; 'Itaquaquecetuba';3523107
4973; 'Itararé;3523206
4974; 'Itariri';3523305
4975; 'Itatiba';3523404
4976; 'Itatinga';3523503
4977; 'Itirapina';3523602
4978; 'Itirapuã;3523701
4979; 'Itobi';3523800
4980; 'Itu';3523909
4981; 'Itupeva';3524006
4982; 'Ituverava';3524105
4983; 'Jaborandi';3524204
4984; 'Jaboticabal';3524303
4985; 'Jacareí;3524402
4986; 'Jaci';3524501
4987; 'Jacupiranga';3524600
4988; 'Jaguariúna;3524709
4989; 'Jales';3524808
4990; 'Jambeiro';3524907
4991; 'Jandira';3525003
4992; 'Jardinópolis;3525102
4993; 'Jarinu';3525201
4994; 'Jaú;3525300
4995; 'Jeriquara';3525409
4996; 'Joanópolis;3525508
4997; 'João Ramalho;3525607
4998; 'José Bonifáci;3525706
4999; 'Júlio Mesquita;3525805
5000; 'Jumirim';3525854
5001; 'Jundiaí;3525904
5002; 'Junqueirópolis;3526001
5003; 'Juquiá;3526100
5004; 'Juquitiba';3526209
5005; 'Lagoinha';3526308
5006; 'Laranjal Paulista';3526407
5007; 'Lavínia;3526506
5008; 'Lavrinhas';3526605
5009; 'Leme';3526704
5010; 'Lençóis Paulist;3526803
5011; 'Limeira';3526902
5012; 'Lindóia;3527009
5013; 'Lins';3527108
5014; 'Lorena';3527207
5015; 'Lourdes';3527256
5016; 'Louveira';3527306
5017; 'Lucélia;3527405
5018; 'Lucianópolis;3527504
5019; 'Luís Antôni;3527603
5020; 'Luiziânia;3527702
5021; 'Lupércio;3527801
5022; 'Lutécia;3527900
5023; 'Macatuba';3528007
5024; 'Macaubal';3528106
5025; 'Macedônia;3528205
5026; 'Magda';3528304
5027; 'Mairinque';3528403
5028; 'Mairiporã;3528502
5029; 'Manduri';3528601
5030; 'Marabá Paulista;3528700
5031; 'Maracaí;3528809
5032; 'Marapoama';3528858
5033; 'Mariápolis;3528908
5034; 'Marília;3529005
5035; 'Marinópolis;3529104
5036; 'Martinópolis;3529203
5037; 'Matão;3529302
5038; 'Mauá;3529401
5039; 'Mendonça;3529500
5040; 'Meridiano';3529609
5041; 'Mesópolis;3529658
5042; 'Miguelópolis;3529708
5043; 'Mineiros do Tietê;3529807
5044; 'Mira Estrela';3530003
5045; 'Miracatu';3529906
5046; 'Mirandópolis;3530102
5047; 'Mirante do Paranapanema';3530201
5048; 'Mirassol';3530300
5049; 'Mirassolândia;3530409
5050; 'Mococa';3530508
5051; 'Mogi das Cruzes';3530607
5052; 'Mogi Guaçu;3530706
5053; 'Mogi Mirim';3530805
5054; 'Mombuca';3530904
5055; 'Monçõe;3531001
5056; 'Mongaguá;3531100
5057; 'Monte Alegre do Sul';3531209
5058; 'Monte Alto';3531308
5059; 'Monte Aprazível;3531407
5060; 'Monte Azul Paulista';3531506
5061; 'Monte Castelo';3531605
5062; 'Monte Mor';3531803
5063; 'Monteiro Lobato';3531704
5064; 'Morro Agudo';3531902
5065; 'Morungaba';3532009
5066; 'Motuca';3532058
5067; 'Murutinga do Sul';3532108
5068; 'Nantes';3532157
5069; 'Narandiba';3532207
5070; 'Natividade da Serra';3532306
5071; 'Nazaré Paulista;3532405
